sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-005130,TreatmentA,B03,117.96,231,148.23,647.62,1201.8,389.0,0.8413,0.8143,16.23,0,1
IMG-005131,Control,B01,102.49,223,216.23,819.62,1438.4,182.4,0.6774,0.7248,19.37,0,1
IMG-005132,TreatmentA,B02,99.49,218,194.66,693.72,1200.1,391.6,0.9174,0.8505,14.27,1,1
IMG-005133,TreatmentB,B01,106.23,271,180.57,732.37,1799.4,436.0,0.7591,0.7436,34.33,1,1
IMG-005134,TreatmentB,B01,105.16,211,176.77,1014.8,1434.5,605.2,0.8119,0.9251,16.77,0,1
IMG-005135,Control,B01,120.84,227,155.38,725.7,951.5,11.2,0.8062,0.952,21.24,0,0
IMG-005136,Control,B01,77.22,245,153.51,686.91,1706.8,-205.9,0.7803,0.7866,22.89,0,0
IMG-005137,Control,B02,109.34,228,196.68,848.4,962.3,501.4,0.8405,0.8293,21.43,0,0
IMG-005138,TreatmentB,B02,116.05,235,200.21,915.22,1378.3,1119.2,0.6097,0.9049,45.67,1,1
IMG-005139,TreatmentB,B02,120.36,233,189.17,801.41,1704.6,1479.8,0.9531,0.913,54.85,1,1
IMG-005140,Control,B03,85.53,213,269.37,863.3,1270.7,87.8,0.7278,0.7595,17.06,0,0
IMG-005141,TreatmentA,B01,103.67,232,216.21,712.02,1276.0,724.8,0.7685,0.9656,35.28,1,0
IMG-005142,Control,B02,124.53,228,195.52,1004.44,1219.3,373.7,0.8343,0.9381,35.5,0,0
IMG-005143,TreatmentB,B03,103.8,251,191.72,813.64,1376.8,800.8,0.8862,0.9904,27.04,1,1
IMG-005144,Control,B01,116.31,248,185.13,806.65,1286.0,626.5,0.8387,0.7978,16.7,1,1
IMG-005145,TreatmentA,B02,90.95,220,86.46,773.49,1518.3,342.0,0.9337,0.8803,13.85,0,0
IMG-005146,Control,B01,112.28,230,152.17,461.96,1406.3,100.5,0.5983,0.7893,10.14,1,1
IMG-005147,TreatmentB,B02,96.23,235,200.03,862.92,1289.4,1380.6,0.7608,0.9828,13.13,1,1
IMG-005148,Control,B03,121.04,256,158.83,669.01,1170.1,344.0,0.7082,0.8465,16.83,1,1
IMG-005149,Control,B03,113.5,195,210.45,675.49,1450.1,104.7,0.6804,0.9186,15.61,0,1
IMG-005150,TreatmentB,B01,96.34,275,238.85,687.14,1618.0,807.7,0.7848,0.9206,22.54,1,0
IMG-005151,TreatmentB,B03,99.62,249,198.09,712.77,1551.4,1027.3,0.9191,0.8946,25.65,1,1
IMG-005152,Control,B03,101.7,241,222.58,499.46,1443.3,25.7,0.8331,0.9648,35.51,0,0
IMG-005153,TreatmentA,B03,110.02,245,208.67,944.3,1615.2,1073.4,0.6466,0.901,28.14,1,1
IMG-005154,TreatmentB,B02,97.79,232,218.16,631.54,1384.7,975.6,0.7805,0.911,15.81,1,0
IMG-005155,TreatmentA,B01,85.71,226,158.68,731.73,1451.8,376.9,0.6226,0.8198,23.66,1,0
IMG-005156,TreatmentB,B02,108.19,241,191.25,964.23,1616.2,904.0,0.8928,0.9467,15.25,0,1
IMG-005157,TreatmentA,B02,94.66,238,177.22,571.32,1453.4,381.9,0.8587,0.9944,27.25,0,1
IMG-005158,TreatmentA,B03,109.07,220,247.18,675.36,1087.5,1185.2,0.6925,0.8721,15.13,1,1
IMG-005159,TreatmentB,B01,121.78,217,132.0,674.32,1637.6,829.3,0.6416,0.9213,17.52,1,0
IMG-005160,TreatmentA,B01,133.21,247,124.37,983.69,1277.3,261.6,0.9666,0.9343,11.66,0,0
IMG-005161,Control,B01,108.69,232,123.26,610.74,1372.0,-91.0,0.7127,0.9505,8.1,0,0
IMG-005162,Control,B02,68.19,218,231.77,533.69,1423.0,351.9,0.7493,0.8349,24.58,1,0
IMG-005163,TreatmentB,B01,94.48,256,152.52,426.96,1898.8,1732.4,0.7762,0.9027,26.1,1,0
IMG-005164,TreatmentB,B03,115.67,232,143.84,793.18,1172.8,592.5,0.8847,0.9782,13.82,0,0
IMG-005165,TreatmentB,B02,111.16,237,195.1,764.03,1238.4,698.3,0.9288,0.7609,23.23,1,1
IMG-005166,Control,B02,107.01,241,172.61,699.61,1541.5,133.6,0.7344,0.8632,9.29,1,1
IMG-005167,TreatmentA,B01,79.33,248,174.69,716.22,1698.9,312.7,0.9412,0.9169,22.47,0,0
IMG-005168,TreatmentA,B03,115.74,231,151.12,483.14,998.1,1634.2,0.8329,0.8785,27.77,1,1
IMG-005169,TreatmentA,B01,89.87,249,172.47,710.87,1593.1,523.1,0.8171,0.9573,14.04,1,1
IMG-005170,Control,B02,119.27,228,121.89,534.39,1792.7,-17.6,0.8262,0.9247,34.15,0,0
IMG-005171,Control,B02,116.24,216,209.83,778.26,1423.3,692.1,0.8703,0.8465,20.15,0,0
IMG-005172,TreatmentB,B03,117.52,233,206.74,938.04,1632.6,862.8,0.9293,0.9757,11.77,0,1
IMG-005173,Control,B01,112.92,245,178.12,971.53,1461.7,481.8,0.8764,0.9427,37.94,0,1
IMG-005174,TreatmentB,B01,88.25,252,228.02,1107.7,1342.4,850.2,0.7846,0.9789,42.43,1,0
IMG-005175,TreatmentB,B03,77.88,286,237.17,766.49,1141.3,770.4,0.812,0.9306,53.76,1,0
IMG-005176,TreatmentB,B01,132.73,249,218.26,734.01,1148.3,718.2,0.6428,0.9305,22.89,1,1
IMG-005177,TreatmentB,B01,80.85,271,199.88,739.13,1725.1,679.4,0.7551,0.8424,14.74,1,1
IMG-005178,Control,B01,74.81,233,214.61,683.59,1365.0,97.6,0.9361,0.9543,12.79,0,1
IMG-005179,TreatmentB,B02,98.86,221,198.61,652.03,1613.1,931.4,0.8953,0.8923,12.19,0,0
IMG-005180,TreatmentA,B03,108.17,204,221.27,808.57,1962.8,364.3,0.6217,0.8871,27.66,0,1
IMG-005181,Control,B01,109.45,226,179.82,639.38,1269.2,789.5,0.8197,0.95,17.47,0,1
IMG-005182,TreatmentA,B03,102.02,233,186.57,748.39,1388.4,359.8,0.7695,0.9124,21.27,1,1
IMG-005183,Control,B02,102.87,228,174.08,677.22,1499.9,333.9,0.955,0.7935,16.78,0,1
IMG-005184,TreatmentA,B02,58.87,237,236.43,854.61,1448.3,475.3,0.9244,0.8076,31.57,0,0
IMG-005185,Control,B03,79.22,219,171.04,809.47,1705.6,268.1,0.7559,0.6738,12.21,1,1
IMG-005186,Control,B02,127.53,188,189.53,871.56,1445.4,-121.3,0.8438,0.8586,30.97,0,1
IMG-005187,TreatmentB,B03,65.66,242,222.93,977.24,1286.8,960.0,0.7985,0.9913,19.36,1,0
IMG-005188,Control,B01,90.68,226,206.07,764.31,1234.0,543.6,0.8409,0.9675,15.6,0,0
IMG-005189,TreatmentA,B02,81.26,227,227.46,590.19,1222.5,563.8,0.9705,0.9276,16.62,0,1
IMG-005190,TreatmentB,B03,106.34,240,206.0,679.83,1076.7,839.2,0.7349,0.8977,11.85,1,1
IMG-005191,TreatmentA,B02,101.1,229,158.85,707.64,1546.5,412.2,0.5882,0.8276,16.13,1,0
IMG-005192,TreatmentA,B03,94.18,233,202.39,888.14,1343.2,296.1,0.9311,0.9296,14.48,0,1
IMG-005193,TreatmentA,B02,114.17,279,180.08,959.54,1477.2,438.3,0.8041,0.9727,14.0,1,1
IMG-005194,TreatmentA,B03,95.17,232,183.74,572.12,951.4,188.8,0.6787,0.9864,15.74,1,1
IMG-005195,TreatmentA,B02,80.18,252,103.22,925.1,1592.5,1439.5,0.9187,0.7886,10.69,1,0
IMG-005196,TreatmentB,B03,86.32,254,162.23,777.01,1536.6,1838.5,0.7264,0.8757,33.69,1,1
IMG-005197,TreatmentB,B03,90.32,228,230.3,541.49,1261.0,564.1,0.8222,0.8791,18.21,0,1
IMG-005198,Control,B01,107.54,253,205.83,937.07,1625.2,77.7,0.9315,0.8949,22.35,0,1
IMG-005199,TreatmentB,B01,83.92,259,208.81,753.96,1635.9,932.0,0.8946,0.9825,23.88,1,1
IMG-005200,Control,B03,127.31,245,87.54,605.5,1467.2,108.1,0.8506,0.9783,22.19,0,0
IMG-005201,TreatmentB,B02,106.49,243,195.01,776.76,1912.0,993.3,0.7571,0.8846,38.9,1,1
IMG-005202,TreatmentB,B01,94.36,223,196.28,408.43,1376.1,939.3,0.8141,0.8874,18.81,0,0
IMG-005203,TreatmentA,B02,104.29,222,178.3,704.19,1411.9,644.2,0.7107,0.9494,28.96,1,1
IMG-005204,TreatmentB,B02,95.15,262,198.03,656.91,1212.6,555.6,0.8172,0.9676,29.54,0,1
IMG-005205,Control,B02,65.1,224,187.79,555.48,1268.5,-56.4,0.9048,0.9283,12.94,0,1
IMG-005206,TreatmentA,B02,130.13,233,208.19,784.64,1467.3,534.8,0.9573,0.9229,14.63,0,0
IMG-005207,TreatmentA,B02,96.09,223,267.63,833.22,1604.9,566.7,0.8936,0.9364,19.57,0,0
IMG-005208,Control,B02,91.27,250,195.91,799.98,1590.0,453.3,0.5194,0.9046,29.51,1,1
IMG-005209,TreatmentB,B03,96.53,244,112.59,597.36,1448.9,688.9,0.8948,0.9479,31.74,0,0
IMG-005210,TreatmentB,B01,100.63,267,201.45,701.32,1691.8,942.3,0.5988,0.9828,24.37,1,0
IMG-005211,TreatmentB,B01,83.71,255,170.93,527.17,1547.3,1598.9,0.7393,0.8694,16.4,1,0
IMG-005212,TreatmentA,B02,92.13,231,169.27,695.92,1444.1,479.5,0.7313,0.894,16.62,0,1
IMG-005213,TreatmentB,B03,117.91,263,200.78,836.19,1436.2,539.5,0.8965,0.8773,24.91,1,1
IMG-005214,TreatmentB,B02,110.0,234,193.39,361.12,1313.6,1179.2,0.8904,0.825,10.23,1,1
IMG-005215,TreatmentB,B02,74.58,210,231.08,730.99,1093.5,585.0,0.7833,0.7884,18.68,0,0
IMG-005216,Control,B02,75.91,207,178.88,729.52,1548.9,-4.0,0.9126,0.8285,24.1,0,1
IMG-005217,TreatmentA,B01,119.15,229,245.47,585.39,1318.4,736.8,0.7453,0.8512,18.52,1,1
IMG-005218,TreatmentA,B01,107.07,239,223.14,623.72,1523.6,798.6,0.6359,0.9515,41.64,1,0
IMG-005219,TreatmentB,B02,90.7,241,187.81,570.09,1340.7,495.8,0.8683,0.925,20.73,1,1
IMG-005220,Control,B03,112.93,233,175.26,790.28,1358.5,166.2,0.8428,0.9705,18.75,0,1
IMG-005221,TreatmentB,B02,91.58,235,168.21,805.61,1848.7,483.5,0.7439,0.8815,23.4,1,1
IMG-005222,Control,B01,127.1,228,179.61,675.05,1498.3,21.3,0.7879,0.866,11.78,0,1
IMG-005223,Control,B01,97.54,241,164.89,1044.96,1519.2,293.0,0.9012,0.7984,23.58,0,1
IMG-005224,TreatmentA,B02,104.74,272,159.57,652.37,1720.1,554.8,0.9088,0.9364,15.77,0,0
IMG-005225,TreatmentA,B03,137.81,249,189.5,776.24,1539.2,1436.1,0.7248,0.8715,33.95,1,1
IMG-005226,TreatmentB,B01,100.05,281,187.93,589.82,1019.6,1093.5,0.6569,0.7409,20.5,1,1
IMG-005227,Control,B02,117.37,221,196.98,836.83,1471.0,189.2,0.7649,0.9159,16.56,0,1
IMG-005228,TreatmentA,B03,84.37,251,171.54,860.51,962.9,1023.4,0.7196,0.7934,13.4,1,0
IMG-005229,TreatmentB,B03,118.3,280,162.63,864.88,1325.2,699.4,0.6623,0.9335,13.26,1,0
IMG-005230,Control,B02,122.02,228,225.81,830.97,1271.5,-96.6,0.8126,0.824,18.13,0,0
IMG-005231,TreatmentA,B03,84.28,228,131.83,775.45,1391.5,1005.7,0.7687,0.8367,20.36,0,0
IMG-005232,TreatmentA,B02,88.14,231,235.44,886.91,950.8,616.1,0.9507,0.8633,13.57,0,0
IMG-005233,TreatmentA,B02,95.35,257,204.57,731.47,1626.6,724.9,0.9402,0.8819,34.9,0,1
IMG-005234,TreatmentA,B02,110.68,243,209.53,768.99,1574.6,442.3,0.7605,0.7852,18.78,1,0
IMG-005235,TreatmentB,B01,123.86,229,154.25,695.17,1606.4,626.9,0.86,0.9424,13.36,0,0
IMG-005236,Control,B03,93.99,219,163.13,656.75,1192.7,298.2,0.7765,0.8284,10.0,0,0
IMG-005237,TreatmentA,B01,89.75,236,212.03,734.48,1394.5,368.6,0.9511,0.992,28.17,1,1
IMG-005238,Control,B03,99.22,264,217.71,685.15,1245.5,-135.5,0.8178,0.9832,28.94,0,0
IMG-005239,Control,B01,108.0,228,164.26,766.5,1334.6,102.6,0.7159,0.8247,21.57,0,1
IMG-005240,TreatmentA,B01,73.44,246,187.89,469.79,1733.6,775.1,0.7248,0.9637,21.16,1,0
IMG-005241,TreatmentA,B02,117.27,232,154.12,763.69,1881.4,168.1,0.9454,0.993,46.85,0,0
IMG-005242,TreatmentB,B01,120.37,261,124.14,718.04,1491.3,677.4,0.5469,0.9317,55.68,0,0
IMG-005243,Control,B02,94.31,210,172.82,612.76,1138.5,261.6,0.8338,0.9145,39.06,0,1
IMG-005244,TreatmentA,B01,98.94,261,175.52,716.23,1139.7,1074.8,0.8422,0.9077,28.45,1,1
IMG-005245,TreatmentB,B01,89.3,241,184.3,545.43,950.6,1934.6,0.9273,0.96,15.38,1,1
IMG-005246,TreatmentB,B02,87.31,246,158.36,763.8,1562.7,2320.3,0.8929,0.9186,18.86,1,1
IMG-005247,TreatmentB,B01,133.34,260,196.94,622.44,1475.9,817.6,0.7436,0.969,23.7,0,1
IMG-005248,TreatmentB,B01,87.21,234,221.51,705.38,1610.8,756.7,0.6965,0.9444,28.82,1,0
IMG-005249,Control,B01,77.16,259,212.9,821.1,1734.0,292.5,0.8309,0.8904,15.99,0,1
IMG-005250,Control,B01,106.07,232,259.13,292.81,1439.3,310.8,0.7888,0.9947,14.84,1,0
IMG-005251,TreatmentA,B02,94.22,232,223.55,622.59,1678.7,427.5,0.8894,0.8656,15.63,0,0
IMG-005252,Control,B03,93.91,228,220.37,639.17,1422.3,175.4,0.7801,0.9164,23.63,1,0
IMG-005253,TreatmentA,B02,102.21,259,161.11,1069.85,1353.4,405.2,0.9323,0.559,29.02,0,0
IMG-005254,TreatmentB,B01,93.08,275,188.47,490.29,1649.2,767.7,0.8989,0.9919,39.23,1,1
IMG-005255,TreatmentB,B03,126.67,242,217.79,752.1,1201.2,752.1,0.6768,0.9269,18.74,1,0
IMG-005256,Control,B03,97.61,211,211.94,690.76,1272.8,-76.1,0.6975,0.9681,46.91,0,0
IMG-005257,TreatmentB,B03,76.57,250,207.52,834.91,1161.8,764.8,0.8514,0.9415,22.03,0,0
IMG-005258,TreatmentB,B03,96.32,242,187.91,742.38,1856.9,644.6,0.8422,0.8116,39.2,0,1
IMG-005259,TreatmentB,B01,120.85,231,163.4,578.79,1607.2,996.4,0.8692,0.8501,31.26,0,0
IMG-005260,TreatmentB,B03,76.32,253,192.4,868.88,1332.5,717.3,0.7784,0.8521,32.38,1,1
IMG-005261,Control,B03,91.82,227,198.41,877.45,1619.2,55.4,0.9589,0.9545,20.05,0,1
IMG-005262,Control,B03,125.79,231,146.8,772.56,1694.7,-78.1,0.8283,0.9211,20.07,0,0
IMG-005263,Control,B02,86.97,224,191.14,482.17,1357.7,146.9,0.5988,0.9662,21.31,1,1
IMG-005264,TreatmentA,B03,100.72,254,182.31,598.91,1692.2,368.8,0.8122,0.9599,33.62,1,0
IMG-005265,Control,B03,78.52,233,197.34,756.88,1179.0,1292.3,0.7428,0.9572,32.37,1,1
IMG-005266,TreatmentA,B01,85.81,236,189.23,866.28,1313.5,236.0,0.9304,0.9119,29.6,0,0
IMG-005267,Control,B02,100.17,228,180.94,1188.74,1114.6,263.6,0.7265,0.9531,33.94,0,0
IMG-005268,TreatmentB,B03,81.35,246,193.94,645.91,1489.7,566.3,0.8685,0.8783,12.22,1,0
IMG-005269,Control,B02,99.5,234,202.27,709.5,1782.7,-49.0,0.7409,0.9724,13.16,0,1
IMG-005270,TreatmentA,B03,96.05,228,201.88,836.6,1379.1,716.2,0.5737,0.8864,32.67,1,1
IMG-005271,TreatmentA,B01,125.15,219,112.7,760.79,1587.0,243.7,0.9065,0.9944,18.12,0,0
IMG-005272,TreatmentA,B02,112.04,247,164.59,792.69,1423.8,370.1,0.8511,0.7205,33.5,0,1
IMG-005273,TreatmentA,B03,97.56,268,193.02,983.9,1949.7,1024.2,0.8923,0.8722,46.61,0,1
IMG-005274,TreatmentB,B01,92.53,225,135.11,1044.62,1596.8,823.2,0.6949,0.9098,24.25,1,1
IMG-005275,TreatmentB,B02,121.89,249,213.79,766.27,1670.3,485.1,0.9324,0.8816,24.92,0,1
IMG-005276,Control,B03,107.53,230,134.87,504.6,1461.7,257.4,0.7521,0.8219,11.66,1,1
IMG-005277,TreatmentB,B02,119.39,221,185.29,563.23,1094.4,678.6,0.96,0.7868,47.79,0,1
IMG-005278,TreatmentA,B03,103.23,256,235.73,741.88,1423.6,263.4,0.8111,0.8387,30.2,0,0
IMG-005279,Control,B03,94.98,203,226.89,754.34,1249.3,520.2,0.7527,0.9543,10.19,0,0
IMG-005280,Control,B03,124.03,225,157.04,762.8,1040.9,884.7,0.7878,0.9981,18.59,0,1
IMG-005281,TreatmentB,B01,101.32,233,155.98,688.4,1540.5,1563.9,0.7772,0.8833,15.29,1,0
IMG-005282,Control,B01,76.05,215,186.73,573.65,1100.6,1146.3,0.8459,0.9498,21.14,0,1
IMG-005283,TreatmentB,B02,108.36,266,176.17,624.69,1314.1,414.4,0.8041,0.8781,29.69,0,1
IMG-005284,TreatmentA,B02,108.28,242,145.74,591.48,1579.3,426.0,0.8917,0.8502,17.16,0,0
IMG-005285,Control,B02,109.1,255,159.16,696.25,1553.8,-21.7,0.8586,0.9852,17.89,0,1
IMG-005286,TreatmentA,B03,93.37,242,210.67,740.57,1671.1,315.7,0.8975,0.8802,43.61,0,0
IMG-005287,TreatmentB,B02,116.37,231,159.04,406.2,1110.4,675.6,0.6767,0.8885,25.79,0,1
IMG-005288,Control,B02,97.12,245,173.95,584.99,912.9,236.3,0.5575,0.9407,23.7,1,1
IMG-005289,TreatmentB,B02,92.51,272,187.4,735.26,1193.5,738.7,0.7851,0.9013,48.78,0,1
IMG-005290,Control,B01,80.6,222,162.38,677.95,1294.3,276.5,0.9039,0.9563,65.11,0,1
IMG-005291,Control,B03,93.73,194,168.53,641.98,1302.5,135.6,0.9016,0.9358,14.96,0,1
IMG-005292,TreatmentB,B02,122.09,226,124.5,493.45,1017.9,1065.5,0.7828,0.9441,34.41,1,1
IMG-005293,Control,B03,108.78,245,252.97,529.59,1152.9,-89.5,0.7894,0.8747,18.64,1,1
IMG-005294,Control,B03,91.42,242,155.59,796.91,1558.6,-137.1,0.9284,0.9196,27.95,0,0
IMG-005295,Control,B03,122.09,254,189.61,878.17,1528.8,1028.7,0.8748,0.8938,24.55,0,1
IMG-005296,TreatmentA,B03,101.64,245,180.13,879.91,1401.6,365.5,0.9437,0.7791,14.71,1,1
IMG-005297,TreatmentB,B03,99.94,268,196.06,580.47,1285.3,566.6,0.9449,0.8247,34.17,1,1
IMG-005298,TreatmentA,B02,112.05,229,178.17,806.8,1364.9,409.5,0.8146,0.8468,18.55,1,0
IMG-005299,TreatmentA,B01,76.94,238,202.85,651.55,1588.9,410.2,0.9055,0.9335,23.49,1,0
IMG-005300,TreatmentA,B01,99.08,270,207.06,926.35,1973.5,909.5,0.8437,0.9127,25.44,1,1
IMG-005301,TreatmentA,B02,106.15,220,189.79,542.58,1032.1,944.1,0.8342,0.8343,17.84,0,1
IMG-005302,Control,B01,83.75,265,237.26,718.67,1428.1,266.6,0.5247,0.8926,37.51,1,0
IMG-005303,Control,B01,85.18,216,188.2,876.36,1341.5,-72.2,0.8032,0.8519,19.23,0,1
IMG-005304,Control,B01,90.81,248,208.98,501.57,1206.1,83.0,0.7727,0.8293,50.73,0,1
IMG-005305,TreatmentA,B03,114.13,246,178.15,876.83,1276.0,287.6,0.7373,0.9397,17.0,0,0
IMG-005306,Control,B01,68.58,239,143.84,681.48,1334.9,-126.0,0.811,0.8627,25.1,0,0
IMG-005307,TreatmentA,B01,90.75,249,229.49,866.68,1264.6,377.2,0.9443,0.9741,17.8,0,0
IMG-005308,Control,B02,111.38,204,218.19,635.26,1192.2,-183.7,0.8444,0.8843,16.17,0,1
IMG-005309,TreatmentB,B03,116.2,242,156.06,781.24,1575.6,533.1,0.7002,0.9581,35.18,1,1
IMG-005310,Control,B03,93.25,227,177.9,702.76,1230.0,67.7,0.8885,0.937,14.37,0,1
IMG-005311,TreatmentA,B02,99.94,241,194.58,695.64,1382.0,643.1,0.8984,0.9489,26.59,1,1
IMG-005312,TreatmentA,B03,108.72,254,140.91,591.43,1348.0,371.1,0.9691,0.8394,28.02,0,1
IMG-005313,Control,B02,98.59,239,229.56,733.1,1344.7,118.8,0.7419,0.8954,33.16,1,0
IMG-005314,TreatmentA,B01,100.96,241,212.87,686.45,1368.8,211.6,0.8687,0.8324,21.71,1,0
IMG-005315,TreatmentA,B01,114.83,235,190.09,594.18,1041.2,352.3,0.781,0.9318,21.75,1,1
IMG-005316,Control,B03,105.97,222,183.3,524.34,1213.4,127.3,0.8819,0.9598,12.97,0,1
IMG-005317,TreatmentA,B02,86.49,243,213.83,738.49,697.7,396.3,0.8771,0.9208,13.4,0,0
IMG-005318,TreatmentB,B03,92.14,242,154.76,687.53,1471.1,2125.7,0.7913,0.8498,19.79,1,1
IMG-005319,TreatmentA,B01,105.09,231,224.35,812.07,2110.5,318.5,0.7755,0.9081,15.6,0,1
IMG-005320,Control,B02,77.61,205,249.49,919.21,1856.6,824.0,0.8249,0.9647,19.32,0,1
IMG-005321,TreatmentB,B01,76.09,280,237.63,500.67,1083.0,645.7,0.8561,0.9855,31.57,1,1
IMG-005322,TreatmentB,B02,103.58,247,191.13,991.38,1685.1,1071.4,0.6642,0.8723,21.03,1,1
IMG-005323,Control,B01,93.14,217,165.09,209.07,1662.8,1016.9,0.8199,0.9059,25.84,0,0
IMG-005324,Control,B02,99.54,221,164.27,491.51,1380.8,278.1,0.9017,0.9126,14.49,0,1
IMG-005325,TreatmentA,B02,110.85,226,152.96,344.06,1199.7,677.1,0.754,0.8858,30.22,1,1
IMG-005326,Control,B01,108.19,211,190.88,517.79,1396.2,818.0,0.7389,0.9192,24.32,1,1
IMG-005327,Control,B02,119.89,258,237.79,860.75,991.2,24.2,0.7044,0.9118,13.06,0,0
IMG-005328,TreatmentA,B02,74.28,218,211.6,998.89,1213.5,734.4,0.7026,0.9028,20.6,0,0
IMG-005329,TreatmentB,B02,113.16,252,176.19,393.86,1652.0,685.7,0.8045,0.9886,11.95,1,0
IMG-005330,TreatmentA,B02,104.96,271,156.98,788.02,1301.4,305.9,0.6612,0.9232,43.49,0,1
IMG-005331,TreatmentA,B02,117.02,249,219.78,722.3,1164.0,339.7,0.675,0.964,12.36,1,0
IMG-005332,TreatmentA,B02,123.29,277,206.53,962.72,1530.3,650.6,0.8899,0.8402,18.55,0,1
IMG-005333,TreatmentA,B03,81.66,222,158.42,896.66,1414.8,404.6,0.8191,0.8682,14.45,0,0
IMG-005334,TreatmentB,B02,108.52,270,185.82,802.63,1937.6,811.0,0.9412,0.9025,12.79,0,1
IMG-005335,TreatmentA,B02,121.19,252,192.55,936.85,1078.5,685.4,0.7489,0.885,35.35,1,0
IMG-005336,TreatmentB,B01,101.44,246,166.57,767.55,1283.6,994.3,0.8784,0.9307,16.1,1,0
IMG-005337,Control,B03,114.23,229,177.77,587.47,1633.3,224.2,0.8633,0.8514,12.0,0,0
IMG-005338,Control,B03,115.39,224,119.76,591.7,1360.5,433.0,0.8238,0.9282,40.88,1,0
IMG-005339,Control,B02,103.71,266,161.35,578.66,1266.0,126.5,0.9389,0.9824,21.51,0,1
IMG-005340,TreatmentB,B03,66.05,265,216.07,484.74,1466.1,1101.3,0.7625,0.9622,17.69,1,0
IMG-005341,Control,B02,119.08,212,160.95,829.82,1166.2,285.1,0.7946,0.9101,17.25,0,0
IMG-005342,TreatmentA,B01,100.95,250,138.78,695.63,1715.4,218.9,0.789,0.8439,28.31,1,0
IMG-005343,TreatmentA,B01,102.05,235,164.42,814.38,1668.8,361.1,0.6165,0.8811,22.85,1,1
IMG-005344,Control,B02,108.67,240,151.95,862.56,888.5,-28.3,0.7623,0.6911,56.95,1,0
IMG-005345,Control,B02,102.39,232,84.11,722.76,1102.2,569.6,0.7442,0.8567,18.32,1,0
IMG-005346,Control,B02,120.88,233,146.53,893.99,1253.2,-97.6,0.6346,0.8026,48.59,0,0
IMG-005347,TreatmentB,B02,84.78,251,136.35,685.85,1681.1,949.5,0.7623,0.9254,24.7,1,0
IMG-005348,TreatmentA,B03,93.17,241,241.15,710.92,1640.7,383.0,0.8645,0.9172,24.74,0,0
IMG-005349,TreatmentB,B03,86.87,275,214.54,703.78,1638.1,790.2,0.8496,0.8416,49.08,1,1
IMG-005350,TreatmentA,B01,122.06,255,195.88,451.6,1638.7,251.0,0.7676,0.9015,17.73,0,0
IMG-005351,TreatmentB,B02,119.7,270,175.12,742.41,1679.2,1031.9,0.8348,0.9659,12.71,1,1
IMG-005352,Control,B02,83.45,229,250.27,575.53,1702.7,88.6,0.7862,0.8191,28.0,0,0
IMG-005353,TreatmentB,B02,102.75,251,237.32,802.32,1049.1,678.8,0.699,0.8593,47.17,1,0
IMG-005354,Control,B02,97.75,228,206.47,681.02,1917.9,411.8,0.6073,0.9312,27.37,1,0
IMG-005355,TreatmentB,B03,103.23,250,205.32,611.44,1019.6,557.3,0.8236,0.7108,15.81,1,1
IMG-005356,TreatmentB,B03,88.92,261,249.51,649.11,1453.4,626.6,0.7921,0.8893,31.25,0,0
IMG-005357,Control,B01,93.73,257,143.34,670.91,1404.5,295.9,0.8947,0.733,36.34,0,0
IMG-005358,TreatmentB,B01,92.34,240,161.83,435.03,1282.2,876.1,0.9457,0.9544,10.22,1,1
IMG-005359,TreatmentB,B02,93.16,243,113.88,880.56,1497.0,699.6,0.8692,0.9071,27.2,1,0
IMG-005360,Control,B02,107.07,230,218.89,772.09,1464.9,27.2,0.8316,0.9529,10.71,0,0
IMG-005361,Control,B02,111.94,229,180.37,871.61,1648.2,255.6,0.8822,0.9077,15.46,0,1
IMG-005362,TreatmentA,B02,129.73,228,235.98,876.34,1895.3,263.0,0.8713,0.8886,24.29,0,0
IMG-005363,TreatmentB,B03,115.87,239,230.11,862.39,786.5,1283.3,0.7802,0.9166,12.46,1,0
IMG-005364,TreatmentB,B03,99.08,245,224.44,900.57,1348.1,588.1,0.8506,0.8824,20.19,1,0
IMG-005365,TreatmentA,B02,107.06,236,218.68,870.37,1684.0,823.9,0.9374,0.8862,26.48,1,0
IMG-005366,Control,B01,101.39,241,176.49,727.99,1555.1,94.1,0.644,0.9316,31.72,0,1
IMG-005367,TreatmentB,B02,113.72,231,213.0,441.44,1173.0,1009.5,0.812,0.9628,23.81,0,1
IMG-005368,TreatmentB,B01,124.44,246,209.84,750.28,1915.8,900.5,0.7122,0.9558,17.31,0,1
IMG-005369,TreatmentB,B03,76.14,242,146.23,517.29,1763.8,800.9,0.9145,0.9693,14.94,1,0
IMG-005370,Control,B03,88.79,244,189.69,737.93,1219.9,93.0,0.7559,0.8486,12.87,0,1
IMG-005371,TreatmentB,B03,123.42,229,229.9,828.0,1312.4,597.4,0.8516,0.8047,12.17,1,0
IMG-005372,TreatmentA,B03,113.07,237,162.03,653.56,1333.3,686.6,0.8572,0.8189,24.3,0,1
IMG-005373,TreatmentA,B02,110.29,238,182.29,595.86,2023.5,3693.2,0.8058,0.863,24.71,1,0
IMG-005374,TreatmentB,B01,95.15,258,206.89,845.02,1606.7,2151.7,0.7826,0.8966,13.27,1,1
