sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-506596,Worker,Colony-E,24.6,56,0.158,32.4,23.5,7.76,12.83,0.337,22,10,18.77,1,1
NMR-509140,Worker,Colony-B,24.7,160,0.226,32.5,11.9,6.56,8.59,0.305,30,15,16.6,1,1
NMR-506367,Worker,Colony-E,27.6,52,0.37,31.2,13.8,7.62,11.13,0.289,26,7,21.19,0,0
NMR-509008,Breeder,Colony-C,38.6,100,0.362,31.2,31.6,5.57,2.29,0.241,34,5,19.35,0,0
NMR-505461,Worker,Colony-A,23.5,45,0.158,32.2,18.6,6.26,19.28,0.341,26,14,19.33,1,1
NMR-507559,Worker,Colony-D,25.3,54,0.36,33.1,22.9,7.18,9.59,0.327,21,8,13.31,0,0
NMR-503745,Queen,Colony-D,39.4,54,0.228,33.6,22.6,6.65,8.23,0.314,29,13,23.0,1,0
NMR-503696,Worker,Colony-D,24.8,55,0.268,32.4,25.6,8.88,10.59,0.263,26,11,18.53,1,0
NMR-506636,Soldier,Colony-B,39.6,46,0.221,31.3,21.2,6.38,9.34,0.433,26,10,19.63,0,0
NMR-507666,Worker,Colony-D,31.5,58,0.267,32.4,5.9,7.92,6.93,0.312,26,12,17.66,0,0
NMR-506387,Worker,Colony-C,42.8,54,0.28,31.3,39.5,6.8,19.41,0.313,20,12,16.87,0,0
NMR-500757,Worker,Colony-C,43.2,22,0.146,32.9,17.7,6.7,56.47,0.223,18,14,19.72,0,0
NMR-502971,Breeder,Colony-B,35.8,41,0.132,31.6,22.8,5.87,10.93,0.503,22,16,23.59,1,1
NMR-508264,Worker,Colony-D,30.8,91,0.273,30.5,16.2,8.57,16.84,0.54,21,13,26.36,1,1
NMR-506216,Worker,Colony-B,36.7,39,0.3,32.1,15.2,6.82,45.53,0.365,18,4,19.69,0,0
NMR-503998,Soldier,Colony-A,41.8,46,0.242,32.1,17.9,7.84,7.38,0.315,31,9,21.49,0,1
NMR-504314,Breeder,Colony-C,40.5,45,0.215,32.2,10.6,7.09,7.04,0.087,26,4,18.86,0,1
NMR-503057,Worker,Colony-B,27.4,22,0.186,31.1,20.1,7.36,9.78,0.46,29,11,22.21,1,0
NMR-508657,Breeder,Colony-A,43.2,112,0.29,31.5,18.2,5.99,5.26,0.242,18,8,14.38,0,0
NMR-503892,Worker,Colony-C,32.2,93,0.192,32.5,27.7,8.0,7.26,0.161,15,13,19.26,0,1
NMR-505261,Worker,Colony-E,28.8,64,0.259,32.7,10.8,6.38,11.41,0.512,21,15,15.29,0,0
NMR-501866,Soldier,Colony-C,34.0,41,0.243,30.4,9.8,7.29,8.6,0.179,25,16,16.6,0,0
NMR-503326,Soldier,Colony-E,33.9,80,0.244,31.1,16.2,7.03,16.31,0.651,16,14,21.14,1,0
NMR-502178,Breeder,Colony-B,46.3,42,0.183,33.2,53.0,5.52,13.06,0.374,24,9,20.94,1,0
NMR-504162,Worker,Colony-A,24.1,50,0.194,31.6,27.1,6.83,16.76,0.259,33,6,17.36,0,1
NMR-502185,Worker,Colony-A,34.8,50,0.307,31.4,19.8,6.94,18.93,0.31,20,11,15.54,0,1
NMR-509668,Soldier,Colony-E,30.8,251,0.284,30.9,14.9,5.48,9.64,0.451,36,14,20.99,0,0
NMR-508822,Soldier,Colony-A,40.7,139,0.265,32.1,19.9,4.33,8.12,0.136,29,11,18.47,1,0
NMR-506690,Worker,Colony-A,22.7,28,0.317,31.0,24.7,7.89,14.5,0.293,30,5,16.15,0,0
NMR-508128,Worker,Colony-A,30.0,47,0.344,34.5,16.6,7.6,19.15,0.182,24,9,22.76,1,0
NMR-508218,Soldier,Colony-E,34.2,59,0.166,30.7,11.0,8.21,8.96,0.469,16,13,18.42,0,0
NMR-501506,Soldier,Colony-D,33.7,52,0.183,33.8,19.3,6.82,8.91,0.194,26,15,17.07,1,0
NMR-509112,Worker,Colony-B,27.4,20,0.263,33.0,30.9,7.2,11.24,0.392,25,15,21.41,1,0
NMR-501840,Worker,Colony-C,32.3,67,0.308,31.3,9.8,5.81,14.61,0.321,30,8,23.67,1,0
NMR-507564,Soldier,Colony-B,37.1,46,0.306,32.9,15.4,5.92,5.99,0.495,27,11,16.56,0,1
NMR-500066,Worker,Colony-B,24.5,39,0.249,31.1,13.9,7.61,15.63,0.26,25,9,23.49,1,0
NMR-507467,Worker,Colony-C,29.8,139,0.306,31.9,46.6,10.65,12.23,0.447,26,3,15.97,1,1
NMR-509058,Worker,Colony-B,40.7,36,0.336,32.9,9.5,6.78,26.72,0.348,26,18,21.03,1,1
NMR-505788,Soldier,Colony-A,38.0,47,0.22,31.6,6.9,9.85,19.61,0.218,19,11,21.33,0,1
NMR-505475,Soldier,Colony-D,31.1,65,0.203,32.5,47.2,8.71,7.16,0.465,27,8,22.27,1,1
NMR-504766,Soldier,Colony-E,30.5,54,0.286,32.0,21.1,6.01,5.09,0.367,26,8,26.6,1,1
NMR-502750,Soldier,Colony-E,40.7,62,0.275,32.6,13.4,6.53,5.92,0.216,27,11,20.98,0,1
NMR-507601,Queen,Colony-A,41.1,20,0.396,32.4,14.0,7.33,4.41,0.235,25,12,20.27,0,0
NMR-505001,Soldier,Colony-A,35.6,58,0.176,32.4,16.6,8.29,5.19,0.388,23,11,19.76,0,1
NMR-500073,Worker,Colony-D,25.5,37,0.358,32.4,10.1,5.5,33.52,0.603,30,10,18.56,0,1
NMR-504523,Worker,Colony-A,20.2,62,0.223,31.3,21.1,5.88,12.72,0.156,25,7,16.83,1,0
NMR-504823,Worker,Colony-A,23.3,56,0.362,32.7,10.7,6.08,7.86,0.43,22,12,19.94,0,0
NMR-502714,Breeder,Colony-E,46.0,45,0.235,32.6,24.4,4.87,2.37,0.32,29,16,25.29,1,1
NMR-500543,Worker,Colony-D,25.2,45,0.365,31.3,5.5,8.01,12.76,0.173,21,12,17.01,1,0
NMR-508638,Soldier,Colony-B,38.9,72,0.225,31.1,14.3,8.93,5.53,0.334,24,15,21.68,0,1
NMR-502324,Soldier,Colony-D,27.8,40,0.254,31.5,17.9,7.72,12.24,0.462,24,13,19.8,1,0
NMR-509940,Worker,Colony-D,41.7,197,0.142,31.6,19.7,8.74,8.82,0.348,21,6,17.99,1,1
NMR-507141,Queen,Colony-D,41.3,77,0.328,32.2,20.4,6.07,5.18,0.299,27,10,22.19,0,0
NMR-504244,Worker,Colony-C,27.5,50,0.353,31.2,42.5,6.34,6.89,0.159,27,9,19.15,1,0
NMR-500431,Worker,Colony-D,23.6,50,0.263,32.6,12.7,5.55,10.31,0.606,28,9,20.94,1,1
NMR-507575,Worker,Colony-D,31.9,49,0.195,30.9,14.5,8.66,16.54,0.396,32,12,19.16,1,0
NMR-504179,Soldier,Colony-A,34.1,62,0.282,33.5,16.5,6.87,8.86,0.252,27,14,17.34,1,0
NMR-506097,Queen,Colony-D,48.3,48,0.187,32.6,14.0,6.98,5.86,0.091,27,15,17.47,1,1
NMR-503066,Soldier,Colony-A,21.3,106,0.263,31.4,16.6,6.92,8.95,0.163,21,13,23.65,1,0
NMR-504818,Soldier,Colony-D,35.1,30,0.239,33.0,15.6,6.31,7.75,0.238,27,11,23.08,1,1
NMR-509162,Worker,Colony-E,29.5,79,0.224,32.9,40.2,8.48,8.81,0.387,24,10,22.04,1,1
NMR-508110,Breeder,Colony-D,44.5,39,0.25,32.8,11.8,5.58,8.55,0.222,30,9,18.38,1,1
NMR-509945,Soldier,Colony-C,28.3,89,0.18,31.3,11.5,5.45,11.73,0.132,20,17,24.21,1,0
NMR-506409,Soldier,Colony-A,33.5,98,0.233,31.7,10.1,5.8,5.12,0.108,17,7,18.52,0,0
NMR-503923,Worker,Colony-D,18.4,28,0.367,31.0,17.1,8.45,17.5,0.392,22,11,16.94,0,0
NMR-508491,Soldier,Colony-D,24.9,44,0.199,32.3,14.0,8.54,7.04,0.251,21,8,22.78,0,1
NMR-505912,Breeder,Colony-A,39.6,57,0.259,33.4,16.3,6.69,16.76,0.217,22,8,18.67,1,0
NMR-502811,Worker,Colony-B,34.2,14,0.207,32.3,18.9,7.25,28.62,0.057,26,15,17.84,1,1
NMR-503796,Worker,Colony-D,31.9,53,0.165,31.7,15.1,6.22,13.41,0.15,17,13,20.51,1,1
NMR-502689,Breeder,Colony-D,37.8,42,0.163,33.1,18.0,8.5,3.05,0.62,29,7,19.95,1,0
NMR-505859,Soldier,Colony-E,37.0,43,0.294,32.7,14.0,6.94,13.71,0.159,20,17,22.32,0,1
NMR-506510,Soldier,Colony-D,27.6,37,0.233,32.2,23.4,5.32,18.43,0.265,29,8,15.59,0,1
NMR-502793,Worker,Colony-C,33.3,76,0.473,32.7,17.5,8.52,11.09,0.296,21,12,14.81,0,1
NMR-501985,Worker,Colony-C,34.9,27,0.261,32.5,10.3,5.71,19.92,0.343,21,6,19.26,0,1
NMR-508830,Worker,Colony-A,28.8,63,0.191,32.2,20.1,6.28,10.24,0.101,21,11,22.25,0,1
NMR-506874,Soldier,Colony-A,38.9,27,0.25,30.6,18.9,8.63,4.93,0.225,30,14,18.83,1,0
NMR-507078,Breeder,Colony-E,35.1,29,0.184,31.8,14.1,8.45,14.93,0.094,13,9,16.05,0,0
NMR-507231,Worker,Colony-A,25.6,74,0.428,33.1,22.9,7.38,16.82,0.199,24,9,18.89,0,1
NMR-508232,Breeder,Colony-C,38.6,238,0.287,31.8,15.2,6.19,-0.0,0.495,25,6,23.84,1,0
NMR-504487,Queen,Colony-E,45.7,101,0.231,32.4,14.6,6.83,-2.0,0.116,24,10,13.24,0,1
NMR-507227,Worker,Colony-C,15.0,25,0.231,30.9,24.4,9.39,12.37,0.491,17,11,18.0,0,0
NMR-502720,Soldier,Colony-A,36.1,47,0.246,31.7,20.8,6.63,11.72,0.194,21,6,22.16,1,0
NMR-503722,Worker,Colony-E,26.0,110,0.317,32.1,20.0,7.84,19.25,0.239,24,3,19.38,1,1
NMR-508305,Soldier,Colony-A,45.7,110,0.223,31.5,31.0,7.92,6.17,0.086,25,13,16.9,1,1
NMR-503663,Worker,Colony-A,33.9,95,0.19,32.8,24.6,4.88,10.0,0.432,18,12,17.53,0,0
NMR-507785,Worker,Colony-E,22.4,28,0.253,31.4,16.4,7.08,10.56,0.179,28,9,19.95,1,0
NMR-502333,Queen,Colony-A,43.9,60,0.093,32.2,25.1,5.53,3.08,0.116,22,12,14.16,0,1
NMR-505121,Worker,Colony-B,26.0,70,0.465,32.4,24.6,7.63,24.87,0.392,21,8,15.67,0,1
NMR-507957,Soldier,Colony-E,37.6,91,0.329,30.7,25.8,6.77,23.01,0.77,32,9,17.47,0,0
NMR-505625,Worker,Colony-C,41.0,74,0.296,33.0,13.4,6.54,18.62,0.132,25,10,17.19,0,0
NMR-504798,Worker,Colony-A,29.9,175,0.283,32.5,15.5,7.88,14.93,0.16,14,9,18.1,1,1
NMR-502806,Worker,Colony-D,33.2,82,0.278,32.6,14.5,6.7,17.76,0.286,25,6,18.04,0,1
NMR-507956,Worker,Colony-E,37.1,50,0.255,33.2,11.7,5.88,14.23,0.279,34,15,16.43,0,1
NMR-505676,Worker,Colony-B,34.8,63,0.446,31.9,19.4,7.03,8.19,0.333,15,12,15.46,0,1
NMR-504761,Worker,Colony-A,41.5,32,0.212,33.8,34.8,8.22,13.69,0.333,22,9,15.85,1,0
NMR-501156,Worker,Colony-C,41.3,38,0.206,31.7,27.1,5.27,19.82,0.463,27,14,20.35,1,1
NMR-502215,Breeder,Colony-C,34.7,44,0.289,31.1,8.4,8.39,0.1,0.079,28,12,16.57,0,0
NMR-507738,Worker,Colony-E,32.7,40,0.241,31.1,40.4,5.78,8.94,0.077,16,12,19.81,1,1
NMR-501862,Worker,Colony-A,32.8,56,0.203,30.4,18.1,6.38,9.69,0.396,27,12,15.8,0,0
NMR-501631,Worker,Colony-B,30.3,67,0.235,31.9,9.6,5.62,7.6,0.384,25,17,23.85,1,0
NMR-500828,Breeder,Colony-D,34.4,62,0.226,30.8,42.9,5.61,5.85,0.196,26,10,19.03,1,0
NMR-509932,Worker,Colony-E,25.0,52,0.298,31.2,29.3,5.95,11.37,0.203,24,13,17.33,0,1
NMR-504280,Breeder,Colony-C,33.4,61,0.252,31.0,25.9,5.66,9.78,0.383,26,8,18.6,1,0
NMR-508451,Worker,Colony-B,29.2,61,0.182,31.9,15.8,7.52,17.52,0.504,26,6,24.2,1,1
NMR-506506,Worker,Colony-A,34.9,115,0.2,32.6,7.8,6.06,13.32,0.394,23,12,18.59,0,0
NMR-507598,Soldier,Colony-B,27.4,40,0.174,33.9,19.9,5.83,5.41,0.362,22,9,21.62,1,0
NMR-509380,Worker,Colony-A,35.0,110,0.233,31.2,16.7,4.49,15.88,0.501,25,7,19.77,1,0
NMR-505570,Breeder,Colony-C,32.9,21,0.192,31.4,42.4,8.18,6.64,0.186,31,12,15.47,1,0
NMR-501941,Worker,Colony-C,28.4,83,0.209,32.9,12.1,7.64,13.8,0.265,25,7,14.23,0,1
NMR-504045,Worker,Colony-D,29.1,66,0.16,31.4,23.9,6.87,15.23,0.214,26,12,15.83,0,0
NMR-509513,Worker,Colony-C,28.2,59,0.283,32.0,46.4,7.86,12.39,0.406,27,15,19.93,1,1
NMR-504985,Worker,Colony-E,29.8,61,0.168,32.3,25.6,5.19,6.92,0.575,26,15,20.04,0,1
NMR-506041,Worker,Colony-E,34.8,40,0.202,33.1,44.3,6.79,12.22,0.267,28,14,16.62,1,0
NMR-508717,Soldier,Colony-B,33.0,41,0.119,31.8,27.7,6.84,12.74,0.186,24,8,20.41,1,0
NMR-502276,Breeder,Colony-D,45.4,40,0.339,33.0,17.3,7.92,1.97,0.16,21,9,18.62,0,0
NMR-506850,Worker,Colony-A,41.4,38,0.242,32.7,12.1,5.1,10.78,0.43,33,7,23.49,0,1
NMR-509033,Soldier,Colony-C,34.9,91,0.319,31.6,16.1,7.49,10.27,0.212,24,7,15.24,0,0
NMR-500668,Worker,Colony-E,27.3,84,0.198,32.8,9.0,5.39,9.45,0.217,24,16,19.26,0,0
NMR-506119,Worker,Colony-D,35.9,22,0.274,33.4,30.9,7.74,8.82,0.693,18,14,21.33,0,0
NMR-505875,Worker,Colony-A,29.8,74,0.313,30.5,14.3,9.07,11.94,0.182,22,10,14.68,0,1
NMR-503465,Soldier,Colony-E,31.5,72,0.239,31.9,30.7,9.14,9.69,0.292,32,8,21.53,1,1
NMR-509387,Worker,Colony-C,29.4,48,0.288,31.2,27.5,6.67,17.72,0.222,25,10,17.1,0,0
NMR-506521,Worker,Colony-C,28.4,53,0.195,33.1,40.4,4.64,20.02,0.296,21,5,22.53,1,0
NMR-509383,Soldier,Colony-A,33.6,55,0.193,31.3,48.9,8.41,9.23,0.269,27,12,22.07,1,1
NMR-503618,Soldier,Colony-C,38.2,61,0.233,32.0,17.7,7.1,7.53,0.314,30,11,18.14,1,1
NMR-509589,Worker,Colony-D,24.8,101,0.229,32.6,20.2,8.16,14.76,0.352,27,7,23.61,1,1
NMR-501966,Soldier,Colony-C,38.6,46,0.156,33.1,33.2,7.58,14.85,0.193,22,14,17.39,1,0
NMR-504258,Soldier,Colony-B,25.1,29,0.314,31.9,42.2,4.27,12.04,0.367,26,7,15.24,1,1
NMR-501377,Worker,Colony-E,25.6,65,0.329,31.4,28.1,6.24,10.84,0.246,25,11,21.72,1,0
NMR-502593,Worker,Colony-D,34.3,54,0.342,32.5,27.0,7.1,24.42,0.356,21,11,15.98,0,0
NMR-507839,Worker,Colony-A,29.5,11,0.282,32.5,15.2,8.01,18.06,0.319,31,9,19.35,1,0
NMR-505981,Worker,Colony-A,29.3,83,0.227,34.3,17.1,6.89,7.45,0.333,24,11,16.75,0,0
NMR-508866,Worker,Colony-D,19.3,69,0.296,31.1,12.0,5.32,11.22,0.272,29,9,24.25,0,0
NMR-504740,Soldier,Colony-D,37.0,29,0.316,32.3,14.4,5.17,13.11,0.206,26,10,15.7,0,1
NMR-506468,Soldier,Colony-C,34.6,43,0.468,32.9,14.0,7.33,9.66,0.249,26,13,19.57,0,1
NMR-505111,Worker,Colony-E,30.9,50,0.168,32.7,18.1,8.05,8.94,0.284,33,13,20.4,1,0
NMR-502585,Worker,Colony-C,40.8,69,0.19,32.6,8.2,6.9,9.62,0.166,15,7,20.65,0,0
NMR-505507,Worker,Colony-D,29.2,76,0.221,34.0,10.8,6.07,16.57,0.603,22,11,20.82,0,0
NMR-506180,Breeder,Colony-B,32.1,38,0.171,32.6,17.5,6.36,24.92,0.114,27,9,15.11,0,1
NMR-501955,Worker,Colony-C,22.3,78,0.451,33.2,10.3,4.99,10.15,0.305,23,7,16.86,0,0
NMR-503188,Worker,Colony-C,32.1,62,0.368,33.6,23.2,8.23,16.37,0.222,17,15,19.85,0,0
NMR-502401,Soldier,Colony-A,40.5,70,0.255,31.4,15.8,8.06,8.19,0.418,22,6,15.73,0,1
NMR-505524,Worker,Colony-B,31.7,36,0.277,32.4,30.6,6.77,10.8,0.384,21,11,21.95,1,1
NMR-509344,Soldier,Colony-E,37.1,64,0.244,32.3,29.1,6.94,15.02,0.368,24,5,22.22,1,1
NMR-500394,Soldier,Colony-D,30.9,25,0.158,33.9,27.4,6.02,12.59,0.154,31,18,18.05,1,0
NMR-502143,Soldier,Colony-E,34.3,132,0.232,31.4,25.4,7.95,5.23,0.23,32,11,21.77,1,1
NMR-500576,Soldier,Colony-A,25.7,63,0.23,31.2,6.0,6.39,6.63,0.318,13,5,21.64,1,0
NMR-503133,Worker,Colony-E,35.6,43,0.263,32.1,11.4,5.6,13.25,0.548,37,15,21.61,1,1
NMR-506209,Soldier,Colony-E,31.9,30,0.197,30.8,11.2,6.4,8.66,0.395,24,10,22.26,1,0
NMR-505685,Worker,Colony-D,36.8,39,0.249,32.0,24.8,8.01,11.87,0.234,22,6,18.37,0,0
NMR-508127,Soldier,Colony-D,37.8,28,0.251,31.7,14.1,5.82,10.0,0.253,29,17,15.83,0,1
NMR-501560,Worker,Colony-B,18.6,58,0.182,33.1,10.7,6.51,12.36,0.196,20,12,15.14,0,0
NMR-506901,Worker,Colony-A,29.4,99,0.283,33.7,13.9,7.86,12.54,0.457,22,13,16.39,0,1
NMR-508399,Soldier,Colony-A,27.0,43,0.222,32.2,28.9,7.29,10.85,0.308,18,9,16.49,1,0
NMR-502371,Worker,Colony-B,34.2,45,0.175,33.1,20.5,6.47,11.22,0.116,27,8,24.03,0,0
NMR-504612,Soldier,Colony-C,26.4,31,0.204,33.1,17.3,7.63,24.19,0.467,18,12,19.79,1,0
NMR-510000,Soldier,Colony-C,30.9,88,0.356,32.8,12.5,8.27,12.04,0.146,23,9,16.38,0,1
NMR-509744,Worker,Colony-D,26.7,59,0.378,32.5,25.9,6.95,20.75,0.311,17,9,23.35,1,0
NMR-509759,Soldier,Colony-B,32.8,40,0.425,31.6,38.1,6.29,6.75,0.281,39,8,23.11,1,0
NMR-505705,Worker,Colony-B,39.9,29,0.288,31.5,29.1,6.07,13.17,0.192,19,6,14.19,0,1
NMR-506656,Soldier,Colony-E,33.3,59,0.272,31.9,17.2,6.64,6.37,0.478,26,14,22.1,1,1
NMR-500049,Worker,Colony-A,29.8,98,0.219,31.8,21.9,5.01,11.19,0.418,30,10,21.52,1,0
NMR-507731,Soldier,Colony-E,38.2,21,0.351,31.0,11.9,8.39,2.09,0.223,20,16,24.66,1,0
NMR-500079,Breeder,Colony-E,43.2,125,0.306,33.7,24.7,6.52,1.47,0.452,17,12,26.5,1,0
NMR-509083,Worker,Colony-B,32.0,37,0.364,32.3,10.2,6.95,12.24,0.429,23,11,19.99,0,0
NMR-508849,Worker,Colony-A,28.2,115,0.222,32.4,14.5,8.34,20.48,0.37,30,15,17.45,0,1
NMR-507330,Worker,Colony-B,25.2,132,0.33,32.3,16.4,6.54,9.35,0.38,20,3,17.5,0,1
NMR-507792,Worker,Colony-B,23.6,76,0.183,32.9,30.5,7.01,9.52,0.476,20,10,19.1,1,0
NMR-508708,Worker,Colony-D,35.5,52,0.301,31.1,15.8,6.34,9.79,0.319,32,8,22.18,0,0
NMR-508401,Soldier,Colony-D,29.7,120,0.193,30.3,12.7,5.58,8.06,0.338,23,12,20.91,1,0
NMR-509856,Worker,Colony-B,28.5,59,0.305,32.0,20.7,5.69,13.47,0.44,22,13,23.66,1,1
NMR-509811,Worker,Colony-E,34.8,38,0.252,32.4,11.3,6.87,22.2,0.304,28,15,16.8,0,1
NMR-502225,Breeder,Colony-C,37.5,98,0.204,33.6,18.6,5.92,4.38,0.186,32,9,19.43,0,0
NMR-509713,Worker,Colony-B,29.6,69,0.429,33.6,18.2,7.63,23.38,0.409,34,14,19.44,0,0
NMR-506758,Worker,Colony-A,37.4,32,0.245,31.3,15.1,6.75,20.64,0.245,19,10,16.46,1,1
NMR-502860,Soldier,Colony-B,39.4,26,0.34,31.1,25.2,8.82,22.47,0.429,27,5,20.68,1,0
NMR-504950,Soldier,Colony-B,33.7,94,0.216,32.4,15.3,5.66,17.86,0.275,15,13,18.57,0,0
NMR-506328,Worker,Colony-D,34.6,85,0.234,33.6,19.3,6.63,13.09,0.298,33,9,20.68,1,0
NMR-504378,Worker,Colony-B,32.6,17,0.387,31.4,24.5,4.54,17.35,0.386,23,9,14.67,0,1
NMR-500802,Soldier,Colony-D,31.6,69,0.293,33.1,12.2,4.63,12.2,0.418,21,8,19.24,0,0
NMR-508671,Breeder,Colony-A,39.7,99,0.211,32.9,30.2,6.84,8.09,0.181,23,10,18.72,1,0
NMR-503682,Soldier,Colony-D,41.9,84,0.544,32.1,20.9,8.26,12.95,0.365,12,10,22.61,0,1
NMR-501388,Worker,Colony-B,33.3,79,0.289,31.5,8.9,6.81,8.97,0.313,20,16,18.8,0,1
NMR-508337,Worker,Colony-A,34.6,169,0.211,32.0,10.3,7.56,11.24,0.245,28,10,18.03,0,1
NMR-505460,Worker,Colony-C,25.0,89,0.447,32.0,37.2,7.3,9.99,0.655,23,8,18.06,0,1
NMR-505753,Worker,Colony-C,27.3,23,0.311,31.8,18.6,8.95,40.25,0.138,20,17,20.74,1,0
NMR-509605,Worker,Colony-A,36.5,51,0.241,32.5,37.7,7.81,9.63,0.405,17,15,14.49,1,1
NMR-509381,Worker,Colony-B,36.4,40,0.241,31.9,34.2,5.93,16.53,0.205,25,13,18.45,1,1
NMR-501844,Worker,Colony-A,24.5,49,0.291,32.8,21.0,7.39,7.47,0.437,18,15,20.91,0,1
NMR-502083,Breeder,Colony-E,34.0,47,0.245,32.2,10.8,7.51,8.04,0.214,13,10,21.8,1,0
NMR-509371,Soldier,Colony-D,23.7,84,0.194,29.8,18.6,6.66,4.69,0.116,21,9,18.92,1,0
NMR-509316,Worker,Colony-A,24.2,44,0.189,31.8,17.8,6.29,9.69,0.302,19,15,22.36,1,1
NMR-504417,Worker,Colony-A,26.0,39,0.177,31.4,20.3,8.39,17.0,0.074,21,8,18.04,1,1
NMR-504561,Soldier,Colony-A,33.8,170,0.169,31.2,15.6,6.31,8.72,0.137,24,13,24.12,1,0
NMR-501077,Soldier,Colony-E,43.4,36,0.398,32.2,22.8,6.83,11.37,0.366,24,11,20.55,1,1
NMR-502543,Worker,Colony-C,29.7,78,0.3,30.9,11.9,7.22,16.36,0.145,26,8,22.91,0,0
NMR-500267,Worker,Colony-A,30.6,55,0.338,31.8,15.7,7.23,9.53,0.058,23,12,23.28,0,1
NMR-506492,Worker,Colony-A,30.4,73,0.341,30.6,17.0,5.02,16.42,0.397,28,11,15.06,0,0
NMR-506750,Soldier,Colony-E,33.3,44,0.104,32.5,20.9,6.89,7.84,0.166,29,8,23.69,1,0
NMR-502701,Breeder,Colony-E,40.8,63,0.213,33.0,16.5,6.3,3.67,0.247,27,11,20.54,0,0
NMR-503500,Worker,Colony-A,29.9,55,0.279,33.2,26.3,8.39,9.83,0.206,30,15,22.82,1,1
NMR-508975,Breeder,Colony-A,41.4,32,0.292,32.1,28.6,6.04,8.84,0.147,32,17,17.35,1,1
NMR-503579,Worker,Colony-C,26.3,30,0.325,32.2,54.8,6.1,8.59,0.272,34,11,24.02,1,1
NMR-506555,Worker,Colony-C,31.6,84,0.224,31.9,12.6,7.62,14.13,0.402,17,8,16.75,0,1
NMR-507805,Worker,Colony-D,37.1,32,0.127,31.6,39.5,5.52,6.94,0.117,24,11,18.75,1,1
NMR-505945,Breeder,Colony-B,31.4,71,0.227,31.3,19.6,7.08,3.68,0.409,27,12,23.26,0,0
NMR-500149,Worker,Colony-A,34.4,75,0.171,32.7,24.6,7.21,28.54,0.134,29,13,19.49,1,1
NMR-500548,Worker,Colony-D,23.8,66,0.192,32.1,16.9,7.1,14.13,0.27,16,14,18.61,0,0
NMR-501921,Worker,Colony-E,24.5,74,0.287,31.7,18.1,5.95,17.15,0.131,23,10,16.34,0,0
NMR-506133,Worker,Colony-A,29.3,16,0.288,31.8,18.6,6.93,14.13,0.211,25,7,22.89,0,1
NMR-502079,Worker,Colony-A,28.7,15,0.417,31.7,18.4,6.66,21.18,0.174,20,9,24.21,0,1
NMR-508466,Worker,Colony-B,24.8,57,0.248,32.9,23.5,8.1,18.55,0.316,28,12,16.51,0,0
NMR-508612,Soldier,Colony-C,27.0,58,0.175,33.1,8.4,8.49,12.3,0.314,30,10,20.46,0,1
NMR-506881,Breeder,Colony-C,47.9,44,0.206,31.9,21.8,8.5,0.13,0.074,25,9,16.9,0,0
NMR-502418,Queen,Colony-B,45.6,146,0.223,31.5,10.6,6.97,3.55,0.37,34,11,21.61,1,0
NMR-506946,Worker,Colony-E,34.2,51,0.151,32.7,43.2,9.89,34.73,0.31,22,12,18.94,1,1
NMR-508564,Worker,Colony-C,28.2,126,0.318,32.7,55.3,5.78,13.15,0.367,19,12,14.8,1,0
NMR-508741,Breeder,Colony-A,48.2,108,0.345,33.5,9.5,5.2,6.26,0.194,16,13,20.9,0,0
NMR-503348,Soldier,Colony-A,39.8,32,0.238,30.2,13.5,5.91,10.35,0.364,20,18,18.38,0,0
NMR-504726,Soldier,Colony-B,29.6,57,0.414,31.2,13.7,7.14,9.43,0.196,22,23,18.18,0,0
NMR-505957,Worker,Colony-E,40.4,52,0.23,32.8,12.1,9.44,6.25,0.125,22,5,16.5,0,1
NMR-509293,Soldier,Colony-D,34.4,66,0.203,30.3,14.4,6.78,8.6,0.396,21,7,21.01,1,0
NMR-501422,Worker,Colony-B,31.0,50,0.224,33.8,12.4,5.86,13.27,0.136,20,11,18.5,0,0
NMR-503227,Worker,Colony-B,26.3,16,0.299,31.5,48.5,8.3,9.07,0.216,18,10,22.39,1,0
NMR-506679,Soldier,Colony-B,42.0,76,0.254,31.9,8.7,7.67,8.71,0.185,30,10,19.2,0,1
NMR-507081,Worker,Colony-C,12.1,52,0.165,31.4,6.3,5.54,16.29,0.398,24,9,18.67,0,0
NMR-508878,Worker,Colony-E,28.2,75,0.316,30.7,23.2,4.57,9.97,0.403,33,11,20.82,0,0
NMR-501059,Worker,Colony-E,21.1,69,0.186,31.4,18.4,6.8,14.85,0.283,28,13,18.76,1,0
NMR-501039,Breeder,Colony-B,39.7,69,0.366,32.2,48.9,6.97,14.32,0.194,26,6,18.14,1,1
NMR-503248,Soldier,Colony-C,35.5,58,0.461,30.9,13.4,4.7,6.37,0.179,33,8,17.81,0,0
NMR-504799,Soldier,Colony-C,34.1,75,0.271,33.7,14.9,5.99,13.98,0.172,25,13,16.03,1,0
NMR-501577,Worker,Colony-A,39.6,67,0.134,32.2,27.2,6.58,17.84,0.416,22,6,17.45,0,1
NMR-503957,Worker,Colony-A,39.4,76,0.165,31.7,11.9,6.88,21.0,0.276,24,11,18.89,0,1
