sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-507297,TreatmentB,B01,78.59,1172619,16587,0.1041,0.0481,45.84,0.1271,1449,450,0,1
GEN-509566,TreatmentB,B02,121.49,2362499,15469,0.0157,0.1255,44.61,0.175,1659,416,1,0
GEN-505849,Control,B02,109.18,876716,17234,0.0474,0.1346,49.18,0.3651,1411,329,1,1
GEN-504600,TreatmentB,B03,111.07,1748876,16451,0.0697,0.0691,48.46,0.1034,2233,932,1,1
GEN-503658,TreatmentA,B02,127.32,1600761,19231,0.0103,0.1263,45.5,0.273,1531,261,0,1
GEN-501397,TreatmentA,B01,95.65,936909,16886,0.0213,0.0695,49.23,0.2716,908,249,0,0
GEN-502952,TreatmentA,B01,100.12,3069883,18099,0.0309,0.13,47.43,0.3785,1572,220,1,1
GEN-500869,Control,B02,128.91,812908,14039,0.0064,0.2834,45.79,0.2165,1369,177,0,1
GEN-505326,TreatmentB,B02,76.13,1071533,14529,0.0656,0.0714,46.55,0.1312,1716,564,0,1
GEN-500480,TreatmentA,B02,86.86,1886773,18240,0.051,0.1196,47.22,0.3472,1822,483,1,1
GEN-502553,TreatmentA,B03,111.11,1381423,14927,0.0436,0.1171,45.93,0.2058,1930,1666,1,1
GEN-505217,TreatmentB,B01,105.65,1526050,13523,0.018,0.0617,47.1,0.1172,1202,1076,1,1
GEN-501119,TreatmentB,B03,117.07,2133296,12628,0.0492,0.1897,47.83,0.0553,1307,454,0,1
GEN-508130,TreatmentA,B03,85.71,1155227,14282,0.0407,0.0622,46.71,0.1596,1798,500,1,1
GEN-504103,TreatmentA,B01,106.23,1217809,15987,0.0137,0.0828,44.56,0.2728,1190,524,1,0
GEN-502903,Control,B01,99.21,1246403,13304,0.0446,0.2099,47.49,0.2695,3416,270,0,1
GEN-503849,TreatmentA,B01,83.75,1999253,17043,0.0315,0.0618,46.5,0.0569,756,238,0,1
GEN-500710,TreatmentA,B03,125.9,1244956,14061,0.0245,0.1014,45.41,0.3791,1763,501,1,0
GEN-507615,TreatmentB,B03,119.95,1580471,15649,0.0383,0.2386,44.3,0.0719,2057,794,1,0
GEN-506803,TreatmentA,B01,74.8,545475,12961,0.0499,0.136,48.57,0.0403,1809,312,0,1
GEN-505133,Control,B03,118.76,2053927,11918,0.0061,0.2243,45.86,0.1999,1815,148,0,0
GEN-509721,TreatmentA,B02,109.09,1721327,18726,0.0186,0.2146,43.71,0.1591,1962,399,1,0
GEN-505976,TreatmentA,B01,117.8,4326655,14891,0.0616,0.2085,46.37,0.2953,1578,584,1,1
GEN-503153,Control,B02,70.83,1764456,12713,0.0214,0.1412,46.55,0.3778,2081,211,0,1
GEN-504846,Control,B02,112.43,922352,17093,0.0083,0.0972,45.21,0.1999,2084,775,1,0
GEN-509579,TreatmentB,B01,108.24,1823398,17735,0.0865,0.0822,45.89,0.2269,2388,490,0,1
GEN-508151,Control,B01,84.74,2672218,13993,0.0399,0.0909,46.57,0.4313,1063,153,0,0
GEN-502889,Control,B02,122.62,1794254,16778,0.1268,0.0523,46.18,0.1186,2206,129,0,1
GEN-507469,TreatmentB,B03,112.74,752629,20210,0.0118,0.0956,47.54,0.0458,2482,525,1,1
GEN-500071,TreatmentB,B02,95.21,606093,14877,0.0331,0.053,43.97,0.2303,2161,663,1,0
GEN-504383,TreatmentB,B03,73.56,5025707,16873,0.0449,0.0703,43.53,0.0671,2172,702,0,1
GEN-509128,TreatmentA,B02,112.14,2833089,21676,0.0491,0.0964,48.14,0.0634,2081,972,1,1
GEN-502132,TreatmentB,B02,102.38,2451556,17307,0.0438,0.1979,49.29,0.3017,3105,915,1,1
GEN-508212,TreatmentA,B01,123.37,2248744,16788,0.0853,0.1935,47.62,0.0276,1215,182,0,0
GEN-501280,TreatmentA,B01,100.9,868019,16874,0.0681,0.1512,45.04,0.2073,1464,1043,1,1
GEN-508887,TreatmentB,B01,110.19,1134589,16006,0.1149,0.0536,46.62,0.1852,1217,495,0,1
GEN-506862,Control,B02,93.68,1829107,13603,0.0938,0.0765,48.67,0.1536,1027,1097,0,0
GEN-506390,Control,B03,101.19,1519359,15109,0.0331,0.1508,49.28,0.1847,3237,460,0,0
GEN-507523,Control,B01,91.32,549537,12394,0.025,0.1316,46.26,0.142,1353,148,0,1
GEN-500769,TreatmentA,B03,94.16,1389997,13035,0.0227,0.0841,46.58,0.1407,4063,1266,1,1
GEN-502126,TreatmentB,B03,98.44,1013002,17015,0.0709,0.0597,50.26,0.0477,1226,939,1,1
GEN-504044,Control,B02,91.06,837465,11575,0.0576,0.1796,46.28,0.141,2313,120,0,1
GEN-505998,TreatmentB,B01,70.36,651652,16826,0.1612,0.0496,47.5,0.2663,1222,641,0,0
GEN-501227,Control,B01,76.29,1184632,12101,0.0192,0.2965,47.23,0.0634,1637,487,0,0
GEN-505139,TreatmentB,B01,114.72,1763677,14850,0.0564,0.2178,47.95,0.3009,1100,1243,1,1
GEN-506230,TreatmentA,B02,92.87,3302923,14504,0.0306,0.0577,44.2,0.2994,1817,384,0,0
GEN-506796,TreatmentA,B03,93.79,5099326,13006,0.043,0.131,47.95,0.1203,920,1062,1,1
GEN-505363,TreatmentB,B03,116.98,727662,21448,0.036,0.1571,50.64,0.0855,1087,549,0,0
GEN-503399,Control,B01,105.6,3149522,12120,0.0318,0.1221,47.15,0.2036,1207,199,0,0
GEN-509914,TreatmentB,B03,85.52,956118,16712,0.0444,0.1066,46.41,0.1567,1145,468,0,1
GEN-500445,TreatmentA,B03,101.98,912047,18313,0.0349,0.1027,47.68,0.1034,880,723,1,1
GEN-506401,TreatmentA,B02,79.21,1387338,17284,0.0143,0.167,43.95,0.113,1582,526,1,0
GEN-500305,TreatmentA,B01,123.18,2054705,9055,0.0357,0.1085,44.25,0.2654,2410,1197,1,0
GEN-508743,Control,B03,112.1,1649189,12291,0.0958,0.1387,47.64,0.1363,1440,67,0,1
GEN-500441,TreatmentB,B02,107.92,2109902,15229,0.0286,0.1461,50.9,0.0744,1122,980,1,0
GEN-502835,Control,B01,120.95,882461,19240,0.0365,0.0514,46.07,0.0934,2029,67,1,1
GEN-505340,TreatmentB,B02,87.47,2525672,17711,0.0072,0.2023,42.69,0.1116,3281,672,1,0
GEN-505843,TreatmentB,B01,106.06,2221048,17937,0.118,0.2227,47.64,0.2235,2396,1651,1,1
GEN-503274,Control,B01,100.0,766901,16870,0.1877,0.0927,48.78,0.0543,2855,743,0,1
GEN-503349,TreatmentA,B01,119.23,3554839,15403,0.0222,0.1878,50.74,0.333,1794,777,1,0
GEN-505096,TreatmentA,B02,113.52,1142007,14805,0.0263,0.164,49.05,0.4341,2493,679,1,0
GEN-504470,Control,B01,85.65,2406503,16680,0.0105,0.1111,45.97,0.208,1792,15,0,1
GEN-509887,TreatmentA,B03,75.04,1487128,10101,0.0039,0.1701,48.84,0.1985,1161,1322,1,1
GEN-502913,TreatmentB,B03,116.24,3779366,11721,0.0953,0.0853,45.2,0.052,892,702,0,1
GEN-505677,TreatmentB,B02,80.59,4279475,13228,0.0554,0.048,46.34,0.0966,1333,516,0,1
GEN-504028,TreatmentB,B01,98.77,1274324,20481,0.1024,0.0909,47.32,0.2795,1364,612,1,1
GEN-506138,Control,B03,100.3,2263432,17180,0.0272,0.1763,46.75,0.1767,3806,-20,0,1
GEN-501165,Control,B03,102.28,560044,13201,0.0958,0.155,45.73,0.1087,2730,13,0,0
GEN-509398,TreatmentA,B01,113.51,1854025,15102,0.0371,0.1556,47.91,0.1866,1863,740,1,1
GEN-507487,Control,B03,111.7,1198271,13530,0.0974,0.1735,48.27,0.1365,2195,-106,0,0
GEN-508660,TreatmentB,B01,118.65,1611844,17319,0.0714,0.1751,51.39,0.2122,1815,856,1,0
GEN-503508,Control,B03,84.27,3575429,13145,0.0368,0.2335,46.54,0.1922,987,40,0,1
GEN-502606,Control,B01,133.27,525076,14811,0.0488,0.0791,43.93,0.1843,1325,330,1,0
GEN-503434,TreatmentA,B02,94.38,2145017,15681,0.0218,0.2008,47.47,0.3975,2100,395,0,1
GEN-505740,TreatmentA,B02,92.16,2212518,18361,0.0665,0.1309,43.05,0.2261,1696,678,1,0
GEN-509013,TreatmentA,B01,112.98,1975558,13728,0.0269,0.0916,45.57,0.3043,2048,179,1,0
GEN-502318,Control,B03,94.3,2918075,13868,0.0348,0.1591,44.43,0.121,1476,117,0,0
GEN-502082,Control,B02,77.3,584146,16698,0.0269,0.0723,47.66,0.2349,1718,568,0,0
GEN-501859,Control,B02,75.05,1620718,11150,0.0912,0.144,44.39,0.1539,2176,1371,0,0
GEN-506103,TreatmentB,B02,113.31,3429152,16030,0.0299,0.1161,47.26,0.2267,2252,582,1,0
GEN-504381,TreatmentA,B03,97.67,907296,12039,0.0175,0.0193,46.0,0.2165,1207,682,1,0
GEN-503550,TreatmentA,B01,86.36,1397428,13026,0.072,0.1355,48.94,0.2063,1714,527,0,1
GEN-500844,TreatmentA,B02,101.46,1285032,17745,0.0205,0.1323,48.19,0.1077,831,438,1,1
GEN-505627,TreatmentB,B03,98.17,1524923,13944,0.0152,0.1112,45.86,0.3198,950,618,1,0
GEN-508511,TreatmentA,B02,102.3,1205432,14664,0.1188,0.1328,47.44,0.0974,1967,490,0,0
GEN-505653,TreatmentA,B01,107.74,1366703,13191,0.0595,0.2032,45.87,0.3034,940,198,1,1
GEN-505360,TreatmentB,B03,101.01,1719497,12434,0.0673,0.144,45.89,0.3429,1245,556,0,1
GEN-502171,TreatmentB,B03,87.7,1234278,14222,0.0325,0.1996,47.69,0.1194,2372,763,1,0
GEN-507074,TreatmentB,B01,104.49,586494,17530,0.0297,0.1067,47.26,0.3166,1345,793,1,0
GEN-505066,Control,B03,111.97,691197,12547,0.017,0.3903,48.61,0.1335,1791,474,0,0
GEN-502558,Control,B03,116.56,3025010,17069,0.0157,0.1316,47.58,0.0176,2348,395,1,0
GEN-507415,TreatmentB,B01,96.15,1586980,13508,0.0224,0.2028,44.7,0.05,3210,1383,1,0
GEN-502228,Control,B02,85.17,1359009,12077,0.0287,0.1897,50.1,0.0897,1492,243,0,0
GEN-504879,TreatmentA,B02,82.33,671806,17484,0.0859,0.3246,41.11,0.1155,1348,409,0,0
GEN-503020,Control,B01,101.09,468197,16651,0.1098,0.1068,47.1,0.1595,2801,347,0,1
GEN-501758,TreatmentB,B01,89.94,5416485,12348,0.0063,0.1156,49.4,0.1674,2084,611,0,0
GEN-501177,TreatmentB,B03,112.87,1342138,15665,0.113,0.1976,47.5,0.4832,1962,645,0,1
GEN-508266,TreatmentA,B01,107.37,1363884,12823,0.0377,0.0897,48.58,0.0734,1352,404,1,1
GEN-506950,Control,B02,77.42,2650206,13029,0.0279,0.0675,47.99,0.2285,1408,811,0,0
GEN-509722,TreatmentA,B01,88.82,2799466,13494,0.1129,0.2002,48.18,0.1895,736,147,0,0
GEN-507830,TreatmentB,B01,79.48,1158220,15970,0.0131,0.0714,45.03,0.1781,1697,810,1,1
GEN-501126,Control,B02,115.26,713715,13884,0.0457,0.1209,43.43,0.1946,1513,1109,1,0
GEN-502685,TreatmentA,B02,93.88,1538954,16418,0.1145,0.0899,49.44,0.1386,2124,760,0,0
GEN-508189,TreatmentA,B01,120.23,2623010,15786,0.0921,0.1366,43.74,0.2275,1063,514,1,0
GEN-501269,TreatmentA,B03,86.49,2147689,14599,0.0757,0.1452,48.27,0.2926,1588,221,0,0
GEN-502849,TreatmentA,B03,118.66,308418,11753,0.0589,0.1926,46.95,0.2962,2239,428,0,1
GEN-507241,TreatmentB,B01,122.31,578604,17414,0.0626,0.1524,47.17,0.0866,1768,864,1,1
GEN-501604,Control,B02,128.53,1756089,16712,0.0631,0.1613,49.56,0.2067,1883,43,0,0
GEN-509973,TreatmentA,B01,90.53,1376111,12152,0.0265,0.1927,48.67,0.1994,2782,314,1,0
GEN-504580,TreatmentA,B03,72.15,612581,14930,0.018,0.0549,48.07,0.0984,1321,223,0,1
GEN-503294,TreatmentA,B03,84.42,576244,14421,0.0547,0.0743,46.92,0.2367,1738,223,0,0
GEN-506509,TreatmentA,B02,119.3,1631357,17997,0.0505,0.1026,47.27,0.269,1995,450,1,1
GEN-509346,Control,B01,118.38,3458972,14722,0.1007,0.125,47.03,0.1161,1480,1120,1,1
GEN-501073,TreatmentB,B02,99.18,1575313,16404,0.035,0.2825,48.3,0.211,913,1061,1,0
GEN-504796,Control,B02,100.56,1024338,12230,0.0436,0.1023,46.56,0.1466,2469,64,0,1
GEN-503644,TreatmentB,B01,117.93,1295983,14960,0.0216,0.1264,47.91,0.1137,1213,1242,0,1
GEN-506536,Control,B01,94.27,1343277,18216,0.0279,0.1279,46.53,0.1459,2533,30,1,1
GEN-508900,TreatmentA,B02,105.69,1249817,15932,0.0263,0.0812,45.12,0.1533,935,1367,1,0
GEN-502234,Control,B01,106.8,355229,14098,0.0495,0.1218,43.19,0.3963,1103,-80,0,0
GEN-500926,TreatmentA,B02,109.76,655562,14031,0.0085,0.1177,45.95,0.2061,1579,373,1,1
GEN-506986,TreatmentA,B03,79.15,3154497,10727,0.0424,0.1152,43.47,0.1553,1073,453,0,0
GEN-501755,TreatmentB,B02,80.13,2687448,14420,0.0282,0.1553,45.76,0.1735,1114,1321,1,1
GEN-502773,Control,B01,73.77,2611948,12514,0.0475,0.0946,45.94,0.061,1098,111,0,1
GEN-501458,TreatmentB,B02,80.45,2201302,14191,0.0122,0.1041,42.46,0.3354,1553,1289,1,0
GEN-500418,TreatmentA,B03,91.24,1158817,14724,0.0274,0.0312,47.1,0.348,965,203,0,0
GEN-506448,TreatmentA,B03,85.65,1784765,13885,0.0608,0.1129,45.97,0.0557,1773,874,0,1
GEN-501206,Control,B03,100.19,1331447,11862,0.0167,0.1018,47.06,0.0852,1453,128,0,1
GEN-500352,TreatmentB,B03,105.09,2916675,14874,0.1279,0.1324,49.0,0.0893,1041,1773,1,1
GEN-504771,TreatmentB,B02,115.92,1673690,15560,0.0318,0.2225,48.27,0.1705,2183,752,0,1
GEN-502890,TreatmentA,B01,107.75,1189440,13698,0.0502,0.2283,47.47,0.4728,1906,1128,1,1
GEN-500458,TreatmentA,B02,104.03,2962378,18856,0.0255,0.253,43.31,0.2884,1171,694,1,1
GEN-508711,TreatmentA,B01,116.38,1008993,16203,0.0063,0.1068,45.57,0.1083,1303,156,1,1
GEN-505941,Control,B03,102.53,2312113,15242,0.022,0.1133,46.3,0.1563,2431,175,0,1
GEN-508305,TreatmentB,B01,87.88,824497,15386,0.1229,0.1004,47.2,0.331,1828,652,1,0
GEN-504715,TreatmentB,B03,79.88,2820992,18347,0.054,0.1068,44.73,0.2693,2106,749,1,0
GEN-503165,TreatmentB,B03,111.13,1038298,13308,0.0553,0.112,48.34,0.3198,2404,916,1,0
GEN-504588,Control,B03,114.18,1033329,13818,0.0439,0.1805,46.63,0.2783,1897,185,1,1
GEN-505535,TreatmentB,B02,62.54,659757,16326,0.0132,0.124,43.06,0.3093,624,400,1,0
GEN-500135,Control,B03,130.85,2863094,11032,0.0221,0.109,48.16,0.1436,1442,1115,1,0
GEN-502935,TreatmentA,B03,105.38,2984209,14103,0.0549,0.0861,49.35,0.2905,2406,705,1,0
GEN-500946,Control,B02,77.75,1475316,14988,0.0105,0.1709,46.45,0.2508,982,237,0,1
GEN-501337,TreatmentB,B01,95.32,2137882,17168,0.1194,0.1762,42.77,0.2823,1890,480,1,0
GEN-507519,Control,B03,119.08,2230394,15522,0.0226,0.104,47.4,0.2296,1563,-9,1,1
GEN-505413,TreatmentA,B03,114.72,2536350,13093,0.0379,0.1285,44.82,0.3613,2013,896,1,0
GEN-508568,TreatmentA,B01,100.94,1686940,12564,0.046,0.127,49.89,0.098,1446,559,0,0
GEN-509828,TreatmentA,B01,97.5,442896,12655,0.0372,0.1501,41.63,0.1466,2111,538,0,0
GEN-502218,TreatmentA,B01,102.51,905079,13422,0.0488,0.1818,44.53,0.2506,2585,394,0,1
GEN-504202,TreatmentB,B03,126.53,569577,14464,0.0684,0.0741,44.06,0.4253,2653,524,0,0
GEN-509530,TreatmentB,B02,118.28,2166370,13782,0.042,0.1107,45.32,0.2755,1293,707,1,1
GEN-508920,TreatmentB,B03,80.07,760048,14265,0.0412,0.1385,46.14,0.1968,1762,958,0,1
GEN-507209,TreatmentB,B01,118.25,1224293,17234,0.0355,0.1733,48.5,0.1104,2556,508,1,0
GEN-507060,TreatmentA,B02,135.71,1878910,16943,0.0398,0.1591,46.14,0.0665,1497,244,0,1
GEN-501835,Control,B02,82.03,1109176,15557,0.0269,0.1574,49.11,0.1194,700,646,0,0
GEN-509384,TreatmentA,B02,87.99,2617564,17548,0.0365,0.2319,44.16,0.3652,1732,139,1,1
GEN-506985,Control,B03,80.31,1343945,16399,0.065,0.2209,45.15,0.1879,1928,-12,0,1
GEN-502222,TreatmentA,B03,64.72,509315,16291,0.1175,0.1787,44.08,0.2371,1729,396,1,1
GEN-500565,Control,B02,86.79,5049722,13341,0.0366,0.0767,47.57,0.0867,1388,24,1,1
GEN-506748,Control,B02,71.35,1084110,16128,0.0255,0.0919,45.33,0.1004,1518,470,1,1
GEN-507354,Control,B03,117.71,1026335,13723,0.077,0.1309,49.89,0.4201,1311,163,0,0
GEN-502815,TreatmentA,B03,105.84,2793232,17954,0.059,0.1245,48.99,0.2071,1005,482,0,0
GEN-500616,TreatmentB,B01,86.86,2214416,19785,0.0102,0.105,45.53,0.262,1736,1095,1,1
GEN-502741,TreatmentB,B03,91.11,1955611,12748,0.0576,0.1204,47.4,0.1435,2641,590,1,1
GEN-502951,Control,B03,118.56,2710534,13176,0.1186,0.1048,45.98,0.1971,2995,296,0,0
GEN-500641,Control,B01,102.11,1890767,9448,0.0313,0.0946,46.35,0.2229,1404,545,0,1
GEN-508307,Control,B01,97.92,1132456,12660,0.0243,0.1163,42.48,0.0779,2477,603,0,0
GEN-508870,Control,B02,83.76,686994,15772,0.0683,0.2057,47.9,0.2884,2070,207,0,1
GEN-501254,TreatmentA,B01,108.53,1047643,15021,0.0609,0.0658,48.41,0.223,1530,198,0,0
GEN-503528,TreatmentB,B02,111.35,2874259,17381,0.0595,0.079,51.83,0.2694,1454,640,1,0
GEN-500474,TreatmentB,B03,85.65,878522,15100,0.0109,0.0974,48.3,0.4023,1292,531,1,0
GEN-501153,TreatmentB,B01,107.86,1638403,17457,0.0466,0.1733,44.75,0.2846,1476,466,0,1
GEN-509243,TreatmentB,B02,121.04,1653812,14609,0.016,0.1497,47.71,0.2387,1189,507,0,1
GEN-501038,Control,B02,94.54,2316946,14949,0.0715,0.1567,47.25,0.1315,3291,16,0,0
GEN-503042,Control,B03,100.64,1798913,13977,0.0448,0.1959,48.72,0.1435,1327,283,0,0
GEN-500369,TreatmentB,B02,109.17,4028739,17016,0.0273,0.1676,49.11,0.2894,1760,575,0,1
GEN-508463,TreatmentA,B03,89.91,2776043,15948,0.0181,0.1748,46.56,0.1681,1402,542,1,1
GEN-503731,TreatmentA,B02,87.85,1557760,15028,0.0674,0.2147,44.04,0.1164,2786,336,1,0
GEN-501734,TreatmentB,B02,114.33,2777388,15205,0.0898,0.1996,47.03,0.3453,1841,822,0,1
GEN-506179,TreatmentB,B03,100.51,1108689,11943,0.0587,0.2091,43.66,0.1186,2439,1049,0,0
GEN-500523,TreatmentB,B01,106.58,4237398,20746,0.0649,0.1305,49.29,0.2602,1473,692,1,0
GEN-501677,Control,B02,104.35,1296258,11484,0.0416,0.1765,53.31,0.0805,1815,81,0,0
GEN-501815,Control,B03,97.22,3347105,10587,0.0858,0.1389,48.03,0.2517,3047,310,0,0
GEN-501067,TreatmentB,B01,125.92,1588503,17253,0.002,0.0888,45.64,0.1306,2654,720,1,1
GEN-504350,TreatmentA,B01,80.6,665941,12947,0.0316,0.1592,46.87,0.3111,963,987,1,1
GEN-506694,Control,B01,77.0,1281201,14407,0.0633,0.1805,47.03,0.026,1647,476,0,0
GEN-505880,TreatmentA,B02,128.38,2195269,15087,0.0733,0.1252,49.97,0.1885,1681,390,0,0
GEN-503789,Control,B01,98.06,1357890,14081,0.021,0.0593,48.59,0.1162,1899,557,0,1
GEN-507592,TreatmentB,B03,88.84,2507647,16186,0.0062,0.0583,46.88,0.0795,2060,1076,1,1
GEN-509986,Control,B03,107.46,4159352,11600,0.0308,0.1448,45.65,0.1368,2246,166,0,1
GEN-507251,TreatmentA,B03,129.35,768806,14896,0.008,0.1697,48.6,0.1241,1556,613,1,1
GEN-501026,TreatmentA,B02,137.38,6529697,18023,0.0305,0.0494,46.22,0.2154,3453,1372,1,0
GEN-508094,Control,B02,101.81,1441579,11572,0.0338,0.1715,45.96,0.1405,1786,309,0,1
GEN-502470,TreatmentB,B03,117.23,1499920,14725,0.0719,0.095,45.95,0.205,997,843,1,0
GEN-501364,TreatmentA,B03,113.29,899514,11519,0.0006,0.1809,44.46,0.0657,1925,452,1,0
GEN-500413,Control,B03,82.26,432541,14902,0.0327,0.2215,44.98,0.3166,1781,347,1,1
GEN-504984,TreatmentA,B03,87.34,2060275,15573,0.0209,0.0753,45.1,0.205,1371,471,1,1
GEN-509718,TreatmentB,B02,72.48,1376246,17248,0.0517,0.0994,47.4,0.1078,1085,923,1,1
GEN-507511,Control,B03,77.43,1034764,11940,0.0891,0.1153,46.72,0.3467,2173,415,0,1
GEN-502754,TreatmentB,B01,121.2,1379793,12282,0.0394,0.1267,48.09,0.2643,1510,2135,1,1
GEN-501914,TreatmentB,B03,105.07,1329703,16335,0.0041,0.0949,49.65,0.0646,1403,809,1,0
GEN-506891,Control,B01,93.76,1124952,14054,0.1018,0.1436,48.02,0.0663,1523,-31,0,1
GEN-507728,TreatmentA,B03,117.16,1253673,16121,0.0739,0.1848,44.78,0.1869,1124,328,0,1
GEN-504585,Control,B03,109.43,1190337,12575,0.0212,0.0709,45.42,0.1913,618,532,1,1
GEN-505112,TreatmentB,B02,104.65,1186354,11857,0.0187,0.1292,43.62,0.4449,2105,733,1,0
GEN-508971,TreatmentB,B01,116.7,1062034,16859,0.0145,0.1393,49.73,0.3668,1073,558,1,0
GEN-508712,Control,B01,109.33,1417175,16631,0.0221,0.1136,48.09,0.1678,1185,87,0,1
GEN-502850,Control,B03,74.63,763441,14343,0.0382,0.0878,43.18,0.12,2417,284,0,0
GEN-504541,TreatmentA,B01,89.32,2520818,11986,0.0346,0.1457,45.93,0.0676,2257,1174,0,1
GEN-504400,TreatmentB,B02,101.5,1817940,17092,0.0274,0.1247,49.35,0.0983,2390,698,1,0
GEN-509859,TreatmentB,B03,113.99,2198641,12251,0.0204,0.09,43.15,0.0672,2310,1005,1,1
GEN-508337,TreatmentB,B03,81.56,1913828,16197,0.0113,0.2099,46.16,0.2324,2327,1243,1,1
GEN-504391,Control,B01,71.18,1361571,10885,0.0369,0.0902,45.68,0.1523,3239,19,0,1
GEN-503231,TreatmentA,B03,112.94,2515307,15239,0.0093,0.1945,47.78,0.0934,2379,374,1,0
GEN-509633,TreatmentB,B02,127.95,371065,17074,0.0143,0.1059,47.03,0.0628,2227,602,1,1
GEN-503927,TreatmentB,B02,98.12,1662658,19210,0.0267,0.0256,46.83,0.1558,1079,1277,1,1
GEN-507423,TreatmentA,B02,91.46,1650511,18015,0.0237,0.3414,50.8,0.1058,1038,249,1,0
GEN-502339,TreatmentB,B02,111.84,795627,14517,0.0228,0.1509,45.59,0.3064,1050,833,1,1
GEN-507123,Control,B02,108.99,2261704,13425,0.0281,0.1324,47.57,0.1219,2115,1111,1,1
GEN-508863,TreatmentA,B01,94.29,1627488,15383,0.0479,0.1671,52.29,0.309,1604,469,1,0
GEN-500052,Control,B02,97.77,1690726,15019,0.0376,0.1508,44.27,0.0867,1634,405,1,0
GEN-505902,TreatmentA,B02,92.55,3038625,12658,0.0267,0.226,46.97,0.1273,1984,274,0,0
GEN-502199,TreatmentA,B03,85.22,1791645,16155,0.0681,0.1728,46.07,0.4207,1161,319,0,1
GEN-500802,TreatmentA,B02,100.03,1921239,19266,0.0233,0.1053,47.5,0.2326,1706,247,1,1
GEN-502491,TreatmentA,B02,101.38,1938192,16314,0.0308,0.1913,46.49,0.2218,2170,162,0,1
GEN-503572,TreatmentA,B02,114.11,750959,17186,0.0257,0.1669,48.8,0.1903,1373,416,1,0
GEN-506072,TreatmentB,B02,67.25,4636183,15290,0.0329,0.1921,45.69,0.2866,978,1175,1,1
GEN-506779,TreatmentA,B03,124.2,2969488,11788,0.0262,0.1399,45.93,0.3062,2074,482,0,1
GEN-502808,TreatmentB,B02,96.09,1935677,17368,0.049,0.3078,42.32,0.2603,1380,863,1,0
GEN-503612,TreatmentA,B02,76.29,2878493,14591,0.0459,0.0503,49.37,0.2068,2334,1451,1,0
GEN-504614,Control,B02,94.36,1761710,17052,0.0386,0.1447,48.31,0.144,1674,4,0,1
GEN-503982,TreatmentB,B03,117.04,338392,16378,0.0049,0.2357,46.84,0.0795,1987,677,1,0
GEN-504445,TreatmentA,B03,87.93,1141064,11849,0.0603,0.1829,46.47,0.2421,912,374,0,1
GEN-501444,Control,B01,99.68,268092,16092,0.0041,0.0814,48.21,0.3061,1202,472,1,0
GEN-508646,TreatmentB,B01,104.33,3240764,13232,0.0284,0.0766,42.52,0.2754,1956,818,1,0
GEN-500086,TreatmentA,B02,109.28,224049,17352,0.0167,0.1502,45.77,0.1971,1463,302,1,1
GEN-507493,TreatmentA,B01,120.68,1668307,14438,0.0514,0.1573,48.28,0.0156,1443,385,0,1
GEN-507879,TreatmentA,B02,108.89,3214993,15151,0.0308,0.2551,45.96,0.1984,1491,1178,1,1
GEN-500867,Control,B02,88.12,557840,14387,0.056,0.1608,44.61,0.1927,2181,705,1,0
GEN-508849,TreatmentA,B01,120.64,2142523,14687,0.0296,0.2311,46.27,0.1952,1684,1081,0,1
GEN-501426,TreatmentA,B02,87.63,2233059,17299,0.0697,0.1552,46.78,0.2705,2050,395,1,1
GEN-504731,TreatmentA,B03,130.37,487991,14450,0.0024,0.1858,46.02,0.1141,1770,250,0,1
GEN-504758,TreatmentB,B01,110.4,2584438,19129,0.1258,0.202,44.99,0.0962,1582,2121,1,0
GEN-508320,TreatmentB,B02,102.59,3507742,14383,0.0872,0.0959,44.89,0.2723,1663,1035,1,1
GEN-505278,Control,B01,92.8,1031628,14980,0.0174,0.2286,44.49,0.0976,1192,234,0,0
GEN-505375,TreatmentA,B02,104.37,1043730,17233,0.0349,0.0754,52.1,0.2866,1697,174,0,0
GEN-508144,TreatmentA,B02,79.85,2539822,13649,0.039,0.1637,45.99,0.1301,1001,472,0,0
GEN-500574,Control,B01,115.71,1353441,16072,0.0032,0.085,44.19,0.1137,3211,269,0,1
GEN-503212,TreatmentA,B03,93.88,2700472,14945,0.0271,0.1214,40.76,0.1293,1008,837,1,0
GEN-504926,TreatmentA,B03,105.68,1132458,14689,0.0068,0.1484,43.77,0.2237,1586,346,0,0
GEN-509926,TreatmentA,B03,97.07,1698452,10218,0.1549,0.1933,43.77,0.055,1459,196,0,0
GEN-507345,Control,B02,124.33,1698287,15780,0.0352,0.1189,50.9,0.2578,2192,261,1,0
GEN-501710,TreatmentA,B03,105.54,2379367,14639,0.0436,0.1586,49.01,0.2185,1392,1206,1,0
GEN-507439,Control,B02,102.85,737792,14701,0.0244,0.2075,49.9,0.2397,1335,719,1,0
GEN-507004,Control,B03,78.89,1890029,12057,0.0548,0.0682,47.21,0.1129,1754,-1,0,1
GEN-502451,TreatmentB,B01,91.75,2317132,14796,0.0545,0.069,49.37,0.2972,1614,1253,1,0
GEN-507398,TreatmentB,B02,106.3,1867336,16154,0.0361,0.3063,47.8,0.2988,1596,1014,1,1
